dataset_name,dataset_url,dataset_download_date,dataset_last_updated
"March 5, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190305-wrk.htm,09/22/2023,N/A
"March 7, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190307-ahfc.htm,09/22/2023,N/A
"March 7, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190307-reg.htm,09/22/2023,N/A
"March 11, 2019 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190311-hpc.htm,09/22/2023,N/A
"March 11, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190311-mobc.htm,09/22/2023,N/A
"March 20, 2019 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190320-rac.htm,09/22/2023,N/A
"March 25, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190325-dis.htm,09/22/2023,N/A
"March 26, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190326-wrk.htm,09/22/2023,N/A
"March 27, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190327-aeuoc.htm,09/22/2023,N/A
"March 28, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190328-reg.htm,09/22/2023,N/A
"April 2, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190402-spec.htm,09/22/2023,N/A
"April 4, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190404-mobc.htm,09/22/2023,N/A
"April 9, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190409-wrk.htm,09/22/2023,N/A
"April 10, 2019 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190410-hhsc.htm,09/22/2023,N/A
"April 11, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190411-ahfc.htm,09/22/2023,N/A
"April 11, 2019 Homestead Preservation Reinvestment Zone (HPRZ #1) Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190411-hprz1.htm,09/22/2023,N/A
"April 11, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190411-reg.htm,09/22/2023,N/A
"April 16, 2019 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190416-hpc.htm,09/22/2023,N/A
"April 17, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190417-aeuoc.htm,09/22/2023,N/A
"April 17, 2019 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190417-afc.htm,09/22/2023,N/A
"April 23, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190423-wrk.htm,09/22/2023,N/A
"April 25, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190425-dis.htm,09/22/2023,N/A
"April 25, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190425-reg.htm,09/22/2023,N/A
"April 29, 2019 Health &amp; Human Services Committee Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190429-hhsc.htm,09/22/2023,N/A
"May 2, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190502-mobc.htm,09/22/2023,N/A
"May 2, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190502-spec.htm,09/22/2023,N/A
"May 7, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190507-wrk.htm,09/22/2023,N/A
"May 9, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190509-ahfc.htm,09/22/2023,N/A
"May 9, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190509-reg.htm,09/22/2023,N/A
"May 15, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190515-aeuoc.htm,09/22/2023,N/A
"May 21, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190521-wrk.htm,09/22/2023,N/A
"May 22, 2019 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190522-rac.htm,09/22/2023,N/A
"May 23, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190523-ahfc.htm,09/22/2023,N/A
"May 23, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190523-reg.htm,09/22/2023,N/A
"May 29, 2019 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190529-afc.htm,09/22/2023,N/A
"June 4, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190604-wrk.htm,09/22/2023,N/A
"June 6, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190606-ahfc.htm,09/22/2023,N/A
"June 6, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190606-reg.htm,09/22/2023,N/A
"June 10, 2019 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190610-jc.htm,09/22/2023,N/A
"June 11, 2019 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190611-hpc.htm,09/22/2023,N/A
"June 12, 2019 Health &amp; Human Services Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190612-hhsc.htm,09/22/2023,N/A
"June 13, 2019 Audit and Finance Committee Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190613-afc.htm,09/22/2023,N/A
"June 13, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190613-mobc.htm,09/22/2023,N/A
"June 18, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190618-wrk.htm,09/22/2023,N/A
"June 19, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190619-aeuoc.htm,09/22/2023,N/A
"June 19, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190619-spec.htm,09/22/2023,N/A
"June 20, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190620-reg.htm,09/22/2023,N/A
"June 25, 2019 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190625-afc.htm,09/22/2023,N/A
"August 5, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190805-dis.htm,09/22/2023,N/A
"August 5, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190805-spec.htm,09/22/2023,N/A
"August 6, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190806-wrk.htm,09/22/2023,N/A
"August 7, 2019 Regional Affordability Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190807-rac.htm,09/22/2023,N/A
"August 8, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190808-ahfc.htm,09/22/2023,N/A
"August 8, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190808-reg.htm,09/22/2023,N/A
"August 13, 2019 Housing and Planning Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190813-hpc.htm,09/22/2023,N/A
"August 14, 2019 Austin Energy Utility Oversight Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190814-aeuoc.htm,09/22/2023,N/A
"August 14, 2019 Audit and Finance Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190814-afc.htm,09/22/2023,N/A
"August 15, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190815-mobc.htm,09/22/2023,N/A
"August 19, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190819-dis.htm,09/22/2023,N/A
"August 20, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190820-wrk.htm,09/22/2023,N/A
"August 21, 2019 Austin City Council Discussion (6:00PM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190821-dis3.htm,09/22/2023,N/A
"August 21, 2019 Austin City Council Discussion (10:00AM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190821-dis.htm,09/22/2023,N/A
"August 21, 2019 Mobility Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190821-mobc.htm,09/22/2023,N/A
"August 22, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190822-ahfc.htm,09/22/2023,N/A
"August 22, 2019 Austin City Council Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190822-reg.htm,09/22/2023,N/A
"August 26, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190826-spec.htm,09/22/2023,N/A
"August 28, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190828-reg.htm,09/22/2023,N/A
"August 28, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190828-spec.htm,09/22/2023,N/A
"August 29, 2019 Austin City Council Special Called Meeting (12:00PM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190829-spec2.htm,09/22/2023,N/A
"August 29, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190829-spec.htm,09/22/2023,N/A
"August 30, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190830-spec.htm,09/22/2023,N/A
"September 3, 2019 Austin City Council Discussion | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190903-dis.htm,09/22/2023,N/A
"September 3, 2019 Judicial Committee Regular Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190903-jc.htm,09/22/2023,N/A
"September 4, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190904-spec.htm,09/22/2023,N/A
"September 10, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190910-ahfc.htm,09/22/2023,N/A
"September 10, 2019 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190910-mlgc.htm,09/22/2023,N/A
"September 10, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190910-reg.htm,09/22/2023,N/A
"September 11, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190911-ahfc.htm,09/22/2023,N/A
"September 11, 2019 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190911-mlgc.htm,09/22/2023,N/A
"September 11, 2019 Austin City Council Regular Meeting (3:00 PM) | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190911-reg1.htm,09/22/2023,N/A
"September 11, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190911-reg.htm,09/22/2023,N/A
"September 12, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190912-ahfc.htm,09/22/2023,N/A
"September 12, 2019 Mueller Local Government Corporation (MLGC) Board of Directors MLGC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190912-mlgc.htm,09/22/2023,N/A
"September 12, 2019 Austin City Council Regular Meeting   | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190912-reg.htm,09/22/2023,N/A
"September 13, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190913-spec.htm,09/22/2023,N/A
"September 17, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190917-wrk.htm,09/22/2023,N/A
"September 18, 2019 Austin City Council Special Called Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190918-spec.htm,09/22/2023,N/A
"September 18, 2019 Austin City Council Work Session | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190918-wrk.htm,09/22/2023,N/A
"September 19, 2019 Austin Housing Finance Corporation (AHFC) Board of Directors AHFC Meeting | AustinTexas.gov",https://austintexas.gov/department/city-council/2019/20190919-ahfc.htm,09/22/2023,N/A
